User ID,Subscription Type,Join Year,Join Date,Last Payment Date,Most Watched Genre,Country,Age,Gender,Device,Plan Duration,Monthly Subscription Price,Video quality,Resolution,"Customer Life
(In Month)","Number of 
Non-Subscription
Months",Total Earning,"Total Days 
(From last payment to 31st December)"
OTT-2913,Standard,2021,4/17/2021,4/1/2023,Self-Help,Singapore,50,Male,Smart TV,1 Month,549,Better,1080p,23,9,7686,274
OTT-2914,Basic,2021,3/21/2021,3/3/2023,Adventure,Singapore,33,Male,Laptop,1 Month,249,Good,720p,23,3,4980,303
OTT-2915,Premium,2021,12/24/2021,12/1/2023,Horror,Philippines,44,Female,Laptop,1 Month,799,Best,4K+HDR,23,8,11985,30
OTT-2916,Basic,2021,9/23/2021,9/4/2023,Horror,Thailand,42,Female,Tablet,3 Month,249,Good,720p,23,8,3735,118
OTT-2917,Standard,2021,7/29/2021,7/1/2023,Crime,Malaysia,35,Male,Smart TV,1 Month,549,Better,1080p,23,8,8235,183
OTT-2918,Premium,2021,9/3/2021,9/3/2023,Comedy,Malaysia,48,Male,Smartphone,1 Month,799,Best,4K+HDR,24,1,18377,119
OTT-2919,Basic,2019,9/24/2019,9/2/2023,Romance,Malaysia,51,Female,Smartphone,3 Month,249,Good,720p,47,3,10956,120
OTT-2920,Basic,2020,2/7/2020,2/4/2023,Non-Fiction,India,44,Female,Smart TV,3 Month,249,Good,720p,35,9,6474,330
OTT-2921,Basic,2020,5/24/2020,5/1/2023,Science Fiction,Philippines,42,Male,Tablet,3 Month,549,Better,1080p,35,9,14274,244
OTT-2922,Premium,2019,8/11/2019,8/3/2023,Biography,India,37,Female,Smartphone,3 Month,549,Better,1080p,47,3,24156,150
OTT-2923,Basic,2020,1/1/2020,1/3/2023,Fantasy,Philippines,27,Female,Smart TV,1 Month,249,Good,720p,36,6,7470,362
OTT-2924,Standard,2019,7/24/2019,7/3/2023,Action,Thailand,34,Female,Laptop,6 Month,799,Best,4K+HDR,47,10,29563,181
OTT-2925,Standard,2020,8/21/2020,8/2/2023,Adventure,Singapore,51,Male,Laptop,1 Month,549,Better,1080p,35,2,18117,151
OTT-2926,Basic,2019,1/21/2019,1/3/2023,Action,Japan,42,Male,Laptop,3 Month,249,Good,720p,47,4,10707,362
OTT-2927,Premium,2021,8/1/2021,8/3/2023,Self-Help,South Korea,46,Female,Smart TV,1 Month,549,Better,1080p,24,5,10431,150
OTT-2928,Basic,2020,11/17/2020,11/5/2023,Fantasy,Japan,33,Male,Smartphone,1 Month,249,Good,720p,35,3,7968,56
OTT-2929,Standard,2020,3/3/2020,3/2/2023,Autobiography,Malaysia,31,Female,Smart TV,1 Month,549,Better,1080p,35,1,18666,304
OTT-2930,Premium,2019,1/24/2019,1/3/2023,Drama,China,46,Male,Smart TV,1 Month,249,Good,720p,47,10,9213,362
OTT-2931,Basic,2021,11/17/2021,11/3/2023,Fantasy,Singapore,46,Female,Smartphone,6 Month,799,Best,4K+HDR,23,6,13583,58
OTT-2932,Basic,2019,11/24/2019,11/4/2023,Thriller,Singapore,38,Male,Smartphone,3 Month,549,Better,1080p,47,2,24705,57
OTT-2933,Basic,2019,9/19/2019,9/2/2023,Self-Help,Thailand,48,Female,Tablet,3 Month,549,Better,1080p,47,2,24705,120
OTT-2934,Standard,2021,3/1/2021,3/3/2023,Action,Philippines,38,Male,Tablet,3 Month,249,Good,720p,24,8,3984,303
OTT-2935,Premium,2020,1/11/2020,1/3/2023,Action,Thailand,39,Female,Tablet,1 Month,799,Best,4K+HDR,35,9,20774,362
OTT-2936,Basic,2021,9/1/2021,9/2/2023,Science Fiction,Vietnam,45,Male,Tablet,6 Month,249,Good,720p,24,9,3735,120
OTT-2937,Standard,2019,4/7/2019,4/2/2023,Action,Indonesia,42,Male,Laptop,3 Month,549,Better,1080p,47,6,22509,273
OTT-2938,Basic,2021,12/1/2021,12/2/2023,Autobiography,Indonesia,42,Male,Laptop,6 Month,249,Good,720p,24,10,3486,29
OTT-2939,Standard,2020,10/24/2020,10/1/2023,Thriller,India,40,Male,Laptop,1 Month,549,Better,1080p,35,9,14274,91
OTT-2940,Premium,2021,9/11/2021,9/3/2023,Self-Help,China,48,Female,Smartphone,1 Month,799,Best,4K+HDR,23,3,15980,119
OTT-2941,Basic,2021,4/17/2021,4/4/2023,Science Fiction,Philippines,28,Male,Smart TV,3 Month,249,Good,720p,23,10,3237,271
OTT-2942,Premium,2020,6/24/2020,6/3/2023,Crime,Thailand,40,Male,Smart TV,1 Month,799,Best,4K+HDR,35,10,19975,211
OTT-2943,Premium,2020,2/17/2020,2/1/2023,Science Fiction,Malaysia,35,Female,Tablet,6 Month,799,Best,4K+HDR,35,5,23970,333
OTT-2944,Basic,2020,12/3/2020,12/2/2023,Fantasy,Thailand,32,Female,Tablet,6 Month,249,Good,720p,35,4,7719,29
OTT-2945,Standard,2019,12/29/2019,12/2/2023,Non-Fiction,Malaysia,28,Female,Smartphone,3 Month,549,Better,1080p,47,1,25254,29
OTT-2946,Basic,2020,6/1/2020,6/4/2023,Action,Singapore,41,Female,Smartphone,3 Month,249,Good,720p,36,4,7968,210
OTT-2947,Standard,2019,8/1/2019,8/2/2023,Fantasy,Vietnam,47,Female,Smart TV,1 Month,549,Better,1080p,48,8,21960,151
OTT-2948,Premium,2020,11/1/2020,11/5/2023,Biography,Malaysia,28,Female,Smart TV,6 Month,799,Best,4K+HDR,36,3,26367,56
OTT-2949,Basic,2020,9/11/2020,9/3/2023,Thriller,Thailand,44,Female,Smartphone,3 Month,249,Good,720p,35,7,6972,119
OTT-2950,Basic,2021,11/23/2021,11/4/2023,Action,Malaysia,50,Male,Smart TV,3 Month,249,Good,720p,23,6,4233,57
OTT-2951,Premium,2021,11/29/2021,11/4/2023,Crime,India,43,Male,Laptop,6 Month,799,Best,4K+HDR,23,9,11186,57
OTT-2952,Basic,2019,3/24/2019,3/5/2023,Crime,Malaysia,32,Male,Smart TV,3 Month,249,Good,720p,47,10,9213,301
OTT-2953,Standard,2020,8/11/2020,8/1/2023,Romance,Philippines,42,Female,Tablet,1 Month,549,Better,1080p,35,10,13725,152
OTT-2954,Premium,2021,2/5/2021,2/3/2023,Science Fiction,Singapore,41,Female,Laptop,1 Month,799,Best,4K+HDR,23,4,15181,331
OTT-2955,Standard,2020,7/23/2020,7/3/2023,Horror,South Korea,42,Female,Laptop,3 Month,549,Better,1080p,35,8,14823,181
OTT-2956,Premium,2019,12/7/2019,12/4/2023,Drama,South Korea,48,Female,Smartphone,1 Month,799,Best,4K+HDR,47,8,31161,27
OTT-2957,Basic,2019,12/7/2019,12/5/2023,Action,Thailand,30,Female,Smart TV,1 Month,249,Good,720p,47,3,10956,26
OTT-2958,Basic,2021,7/17/2021,7/6/2023,Mystery,Vietnam,51,Male,Smartphone,3 Month,249,Good,720p,23,3,4980,178
OTT-2959,Basic,2019,4/3/2019,4/3/2023,Crime,Singapore,27,Male,Smartphone,3 Month,249,Good,720p,48,6,10458,272
OTT-2960,Standard,2021,10/23/2021,10/4/2023,Mystery,Indonesia,34,Female,Tablet,6 Month,549,Better,1080p,23,8,8235,88
OTT-2961,Standard,2021,2/17/2021,2/3/2023,Science Fiction,Philippines,32,Female,Tablet,6 Month,549,Better,1080p,23,1,12078,331
OTT-2962,Premium,2020,6/14/2020,6/3/2023,Science Fiction,Singapore,39,Male,Smart TV,6 Month,799,Best,4K+HDR,35,6,23171,211
OTT-2963,Premium,2021,1/1/2021,1/4/2023,Historical Fiction,China,46,Male,Tablet,1 Month,799,Best,4K+HDR,24,1,18377,361
OTT-2964,Standard,2020,9/21/2020,9/2/2023,Non-Fiction,India,39,Male,Smartphone,1 Month,549,Better,1080p,35,5,16470,120
OTT-2965,Basic,2019,8/23/2019,8/3/2023,Self-Help,Japan,46,Female,Tablet,1 Month,249,Good,720p,47,4,10707,150
OTT-2966,Standard,2021,4/1/2021,4/4/2023,Crime,China,43,Male,Laptop,6 Month,549,Better,1080p,24,3,11529,271
OTT-2967,Standard,2019,3/7/2019,3/3/2023,Comedy,China,40,Female,Tablet,3 Month,549,Better,1080p,47,9,20862,303
OTT-2968,Basic,2021,6/17/2021,6/4/2023,Science Fiction,Japan,49,Male,Smartphone,3 Month,249,Good,720p,23,5,4482,210
OTT-2969,Premium,2020,3/17/2020,3/3/2023,Drama,Japan,33,Female,Laptop,6 Month,799,Best,4K+HDR,35,2,26367,303
OTT-2970,Basic,2019,7/5/2019,7/5/2023,Crime,South Korea,34,Female,Tablet,3 Month,249,Good,720p,48,4,10956,179
OTT-2971,Standard,2019,3/3/2019,3/3/2023,Comedy,Malaysia,39,Male,Tablet,6 Month,549,Better,1080p,48,10,20862,303
OTT-2972,Basic,2019,4/29/2019,4/6/2023,Horror,South Korea,31,Female,Laptop,1 Month,249,Good,720p,47,2,11205,269
OTT-2973,Standard,2020,6/3/2020,6/6/2023,Thriller,Indonesia,39,Male,Smart TV,3 Month,549,Better,1080p,36,8,15372,208
OTT-2974,Basic,2021,3/3/2021,3/2/2023,Thriller,Japan,31,Male,Tablet,1 Month,249,Good,720p,23,2,5229,304
OTT-2975,Standard,2019,11/3/2019,11/3/2023,Mystery,India,42,Male,Smartphone,6 Month,549,Better,1080p,48,2,25254,58
OTT-2976,Standard,2019,4/21/2019,4/5/2023,Horror,Philippines,35,Male,Smartphone,6 Month,549,Better,1080p,47,8,21411,270
OTT-2977,Premium,2019,10/21/2019,10/3/2023,Romance,Malaysia,48,Female,Smart TV,1 Month,799,Best,4K+HDR,47,6,32759,89
OTT-2978,Basic,2021,12/7/2021,12/4/2023,Adventure,India,34,Male,Smartphone,3 Month,249,Good,720p,23,10,3237,27
OTT-2979,Premium,2019,7/24/2019,7/4/2023,Science Fiction,Thailand,48,Male,Smartphone,3 Month,799,Best,4K+HDR,47,9,30362,180
OTT-2980,Basic,2020,2/17/2020,2/5/2023,Mystery,South Korea,48,Male,Laptop,6 Month,249,Good,720p,35,4,7719,329
OTT-2981,Standard,2021,8/24/2021,8/2/2023,Romance,China,35,Female,Tablet,1 Month,549,Better,1080p,23,8,8235,151
OTT-2982,Standard,2021,1/14/2021,1/4/2023,Historical Fiction,Vietnam,29,Male,Laptop,1 Month,549,Better,1080p,23,1,12078,361
OTT-2983,Standard,2020,10/29/2020,10/4/2023,Adventure,Philippines,45,Female,Laptop,3 Month,549,Better,1080p,35,10,13725,88
OTT-2984,Standard,2020,8/17/2020,8/4/2023,Action,Singapore,30,Male,Laptop,1 Month,549,Better,1080p,35,4,17019,149
OTT-2985,Basic,2021,5/11/2021,5/5/2023,Drama,Indonesia,40,Female,Smartphone,1 Month,249,Good,720p,23,1,5478,240
OTT-2986,Premium,2020,4/11/2020,4/6/2023,Drama,Philippines,44,Female,Smart TV,3 Month,799,Best,4K+HDR,35,8,21573,269
OTT-2987,Basic,2020,3/23/2020,3/4/2023,Self-Help,Singapore,36,Female,Laptop,1 Month,249,Good,720p,35,5,7470,302
OTT-2988,Standard,2021,1/21/2021,1/5/2023,Non-Fiction,China,36,Male,Tablet,1 Month,549,Better,1080p,23,4,10431,360
OTT-2989,Premium,2020,12/5/2020,12/5/2023,Thriller,Japan,28,Male,Laptop,1 Month,799,Best,4K+HDR,36,7,23171,26
OTT-2990,Standard,2020,8/14/2020,8/3/2023,Adventure,Singapore,29,Male,Tablet,1 Month,549,Better,1080p,35,3,17568,150
OTT-2991,Standard,2021,10/17/2021,10/4/2023,Horror,Singapore,51,Male,Smart TV,1 Month,549,Better,1080p,23,10,7137,88
OTT-2992,Basic,2021,8/21/2021,8/2/2023,Action,South Korea,44,Male,Tablet,1 Month,249,Good,720p,23,7,3984,151
OTT-2993,Standard,2019,3/1/2019,2/4/2023,Historical Fiction,Indonesia,35,Male,Laptop,1 Month,549,Better,1080p,47,7,21960,330
OTT-2994,Premium,2020,11/23/2020,11/5/2023,Biography,Singapore,39,Male,Smart TV,3 Month,799,Best,4K+HDR,35,3,25568,56
OTT-2995,Basic,2021,5/21/2021,5/4/2023,Non-Fiction,India,41,Female,Laptop,6 Month,249,Good,720p,23,1,5478,241
OTT-2996,Premium,2021,11/17/2021,11/2/2023,Historical Fiction,Indonesia,44,Female,Laptop,6 Month,799,Best,4K+HDR,23,1,17578,59
OTT-2997,Standard,2020,10/3/2020,10/4/2023,Adventure,China,29,Male,Laptop,1 Month,549,Better,1080p,36,6,16470,88
OTT-2998,Basic,2020,2/3/2020,2/5/2023,Crime,South Korea,47,Male,Tablet,6 Month,249,Good,720p,36,2,8466,329
OTT-2999,Premium,2019,4/3/2019,4/4/2023,Crime,China,29,Male,Tablet,3 Month,799,Best,4K+HDR,48,7,32759,271
OTT-3000,Basic,2021,1/23/2021,1/5/2023,Action,Japan,31,Male,Smart TV,6 Month,249,Good,720p,23,2,5229,360
OTT-3001,Standard,2019,12/21/2019,12/4/2023,Adventure,Singapore,40,Female,Smart TV,6 Month,549,Better,1080p,47,9,20862,27
OTT-3002,Premium,2020,7/11/2020,7/4/2023,Comedy,Philippines,38,Male,Tablet,6 Month,799,Best,4K+HDR,35,10,19975,180
OTT-3003,Basic,2020,4/17/2020,4/6/2023,Thriller,Thailand,31,Female,Tablet,6 Month,249,Good,720p,35,4,7719,269
OTT-3004,Premium,2019,11/23/2019,11/6/2023,Drama,Japan,33,Female,Smart TV,3 Month,799,Best,4K+HDR,47,2,35955,55
OTT-3005,Basic,2020,9/5/2020,9/4/2023,Mystery,Indonesia,27,Male,Laptop,3 Month,249,Good,720p,35,4,7719,118
OTT-3006,Standard,2020,9/11/2020,9/5/2023,Adventure,India,47,Male,Smartphone,6 Month,549,Better,1080p,35,8,14823,117
OTT-3007,Standard,2020,6/1/2020,6/5/2023,Thriller,South Korea,41,Male,Tablet,3 Month,549,Better,1080p,36,3,18117,209
OTT-3008,Standard,2019,5/17/2019,5/6/2023,Historical Fiction,Singapore,40,Male,Smart TV,1 Month,549,Better,1080p,47,5,23058,239
OTT-3009,Standard,2019,8/5/2019,8/5/2023,Comedy,Malaysia,48,Male,Laptop,6 Month,549,Better,1080p,48,8,21960,148
OTT-3010,Basic,2020,12/3/2020,12/6/2023,Mystery,Malaysia,43,Female,Smart TV,3 Month,249,Good,720p,36,4,7968,25
OTT-3011,Premium,2021,9/11/2021,9/5/2023,Non-Fiction,Thailand,46,Male,Laptop,6 Month,799,Best,4K+HDR,23,2,16779,117
OTT-3012,Standard,2021,3/11/2021,3/2/2023,Mystery,South Korea,43,Male,Smartphone,1 Month,549,Better,1080p,23,1,12078,304
OTT-3013,Basic,2020,12/11/2020,12/5/2023,Horror,South Korea,30,Female,Tablet,6 Month,249,Good,720p,35,4,7719,26
OTT-3014,Standard,2020,11/14/2020,11/5/2023,Science Fiction,Malaysia,51,Female,Laptop,1 Month,549,Better,1080p,35,4,17019,56
OTT-3015,Basic,2020,10/1/2020,10/4/2023,Romance,Singapore,42,Male,Smart TV,6 Month,249,Good,720p,36,2,8466,88
OTT-3016,Standard,2020,1/17/2020,1/5/2023,Self-Help,Malaysia,47,Female,Smart TV,6 Month,549,Better,1080p,35,6,15921,360
OTT-3017,Standard,2020,9/24/2020,9/6/2023,Biography,Singapore,29,Female,Smart TV,6 Month,549,Better,1080p,35,6,15921,116
OTT-3018,Basic,2020,10/1/2020,10/6/2023,Adventure,China,49,Female,Laptop,1 Month,249,Good,720p,36,6,7470,86
OTT-3019,Premium,2021,6/17/2021,6/7/2023,Historical Fiction,Philippines,41,Female,Laptop,6 Month,799,Best,4K+HDR,23,10,10387,207
OTT-3020,Basic,2019,2/1/2019,2/4/2023,Crime,Singapore,45,Male,Smartphone,6 Month,249,Good,720p,48,9,9711,330
OTT-3021,Standard,2021,2/3/2021,2/5/2023,Thriller,Singapore,49,Male,Smart TV,3 Month,549,Better,1080p,24,4,10980,329
OTT-3022,Basic,2020,11/3/2020,11/6/2023,Science Fiction,Vietnam,29,Male,Smartphone,1 Month,249,Good,720p,36,5,7719,55
OTT-3023,Premium,2020,9/24/2020,9/5/2023,Fantasy,India,42,Female,Laptop,3 Month,799,Best,4K+HDR,35,9,20774,117
OTT-3024,Basic,2020,7/29/2020,7/5/2023,Non-Fiction,Thailand,48,Female,Laptop,6 Month,249,Good,720p,35,2,8217,179
OTT-3025,Standard,2021,12/17/2021,12/5/2023,Mystery,Singapore,37,Female,Laptop,6 Month,549,Better,1080p,23,7,8784,26
OTT-3026,Premium,2021,11/11/2021,11/3/2023,Horror,China,51,Female,Smartphone,1 Month,799,Best,4K+HDR,23,1,17578,58
OTT-3027,Basic,2019,3/17/2019,3/6/2023,Thriller,Malaysia,29,Female,Tablet,3 Month,249,Good,720p,47,10,9213,300
OTT-3028,Basic,2021,9/23/2021,9/6/2023,Autobiography,China,38,Female,Tablet,3 Month,249,Good,720p,23,5,4482,116
OTT-3029,Basic,2020,11/3/2020,11/5/2023,Comedy,Singapore,36,Male,Smart TV,3 Month,249,Good,720p,36,10,6474,56
OTT-3030,Premium,2019,10/19/2019,10/3/2023,Science Fiction,Thailand,40,Female,Laptop,1 Month,799,Best,4K+HDR,47,1,36754,89
OTT-3031,Standard,2020,1/17/2020,1/5/2023,Science Fiction,South Korea,29,Male,Laptop,6 Month,549,Better,1080p,35,10,13725,360
OTT-3032,Basic,2021,7/1/2021,7/5/2023,Non-Fiction,Indonesia,39,Male,Laptop,6 Month,249,Good,720p,24,7,4233,179
OTT-3033,Standard,2019,7/1/2019,7/6/2023,Horror,Singapore,43,Male,Smart TV,6 Month,549,Better,1080p,48,7,22509,178
OTT-3034,Premium,2021,6/11/2021,6/5/2023,Thriller,Japan,36,Male,Smart TV,3 Month,799,Best,4K+HDR,23,6,13583,209
OTT-3035,Basic,2020,1/29/2020,1/6/2023,Comedy,South Korea,49,Female,Laptop,3 Month,249,Good,720p,35,4,7719,359
OTT-3036,Basic,2021,10/21/2021,10/5/2023,Drama,India,29,Female,Smartphone,1 Month,249,Good,720p,23,7,3984,87
OTT-3037,Premium,2019,11/23/2019,11/8/2023,Adventure,South Korea,45,Male,Tablet,6 Month,799,Best,4K+HDR,47,9,30362,53
OTT-3038,Standard,2020,4/23/2020,4/4/2023,Thriller,Malaysia,51,Male,Tablet,3 Month,549,Better,1080p,35,8,14823,271
OTT-3039,Premium,2019,3/5/2019,3/7/2023,Science Fiction,Indonesia,42,Male,Laptop,1 Month,799,Best,4K+HDR,48,1,37553,299
OTT-3040,Basic,2020,10/23/2020,10/5/2023,Mystery,Philippines,34,Female,Tablet,1 Month,249,Good,720p,35,7,6972,87
OTT-3041,Standard,2020,12/1/2020,12/7/2023,Historical Fiction,Indonesia,49,Female,Smart TV,1 Month,549,Better,1080p,36,10,14274,24
OTT-3042,Premium,2020,3/17/2020,3/8/2023,Horror,China,35,Female,Laptop,3 Month,799,Best,4K+HDR,35,5,23970,298
OTT-3043,Basic,2019,12/7/2019,12/5/2023,Autobiography,India,37,Male,Smart TV,1 Month,249,Good,720p,47,2,11205,26
OTT-3044,Standard,2020,12/23/2020,12/6/2023,Autobiography,Japan,48,Male,Laptop,3 Month,549,Better,1080p,35,2,18117,25
OTT-3045,Basic,2020,7/5/2020,7/7/2023,Historical Fiction,China,39,Male,Laptop,1 Month,249,Good,720p,36,1,8715,177
OTT-3046,Premium,2021,2/1/2021,2/5/2023,Self-Help,Japan,35,Female,Smartphone,6 Month,799,Best,4K+HDR,24,4,15980,329
OTT-3047,Basic,2021,1/17/2021,1/7/2023,Historical Fiction,Vietnam,41,Female,Smartphone,1 Month,249,Good,720p,23,1,5478,358
OTT-3048,Standard,2020,12/29/2020,12/7/2023,Autobiography,Indonesia,32,Female,Smart TV,6 Month,549,Better,1080p,35,1,18666,24
OTT-3049,Premium,2020,2/3/2020,2/8/2023,Comedy,Indonesia,48,Male,Laptop,3 Month,799,Best,4K+HDR,36,3,26367,326
OTT-3050,Basic,2019,10/5/2019,10/8/2023,Self-Help,South Korea,50,Male,Tablet,1 Month,249,Good,720p,48,5,10707,84
OTT-3051,Standard,2020,6/5/2020,6/5/2023,Historical Fiction,Philippines,27,Male,Smart TV,1 Month,549,Better,1080p,36,4,17568,209
OTT-3052,Standard,2021,11/1/2021,11/6/2023,Comedy,China,51,Female,Laptop,1 Month,549,Better,1080p,24,3,11529,55
OTT-3053,Basic,2021,5/23/2021,5/7/2023,Crime,Japan,38,Male,Smartphone,3 Month,249,Good,720p,23,4,4731,238
OTT-3054,Premium,2020,5/14/2020,5/7/2023,Horror,Japan,39,Male,Laptop,1 Month,799,Best,4K+HDR,35,3,25568,238
OTT-3055,Basic,2021,6/23/2021,6/5/2023,Self-Help,Singapore,45,Female,Smart TV,1 Month,249,Good,720p,23,4,4731,209
OTT-3056,Standard,2020,6/23/2020,6/5/2023,Historical Fiction,India,29,Male,Laptop,6 Month,549,Better,1080p,35,10,13725,209
OTT-3057,Standard,2021,8/21/2021,8/6/2023,Autobiography,Vietnam,40,Male,Smart TV,1 Month,549,Better,1080p,23,8,8235,147
OTT-3058,Premium,2021,10/17/2021,10/4/2023,Historical Fiction,India,44,Male,Laptop,6 Month,799,Best,4K+HDR,23,8,11985,88
OTT-3059,Basic,2019,6/23/2019,6/7/2023,Drama,India,27,Female,Laptop,3 Month,249,Good,720p,47,10,9213,207
OTT-3060,Premium,2020,3/11/2020,3/6/2023,Comedy,China,28,Male,Smartphone,3 Month,799,Best,4K+HDR,35,9,20774,300
OTT-3061,Basic,2020,3/24/2020,3/6/2023,Thriller,Vietnam,40,Female,Laptop,3 Month,249,Good,720p,35,3,7968,300
OTT-3062,Basic,2021,4/3/2021,4/5/2023,Biography,Japan,46,Female,Tablet,3 Month,249,Good,720p,24,10,3486,270
OTT-3063,Basic,2019,4/24/2019,4/9/2023,Romance,Indonesia,39,Female,Laptop,6 Month,249,Good,720p,47,8,9711,266
OTT-3064,Standard,2020,9/21/2020,9/5/2023,Thriller,Japan,32,Male,Smartphone,6 Month,549,Better,1080p,35,2,18117,117
OTT-3065,Standard,2021,6/17/2021,6/6/2023,Non-Fiction,Philippines,27,Male,Tablet,1 Month,549,Better,1080p,23,7,8784,208
OTT-3066,Basic,2020,5/23/2020,5/7/2023,Drama,Philippines,50,Female,Tablet,1 Month,249,Good,720p,35,10,6225,238
OTT-3067,Premium,2019,9/21/2019,9/6/2023,Self-Help,Indonesia,30,Male,Smartphone,1 Month,799,Best,4K+HDR,47,5,33558,116
OTT-3068,Premium,2019,11/21/2019,11/7/2023,Comedy,China,44,Male,Tablet,6 Month,799,Best,4K+HDR,47,1,36754,54
OTT-3069,Basic,2019,7/23/2019,7/8/2023,Science Fiction,Malaysia,49,Female,Laptop,1 Month,249,Good,720p,47,3,10956,176
OTT-3070,Basic,2020,4/24/2020,4/5/2023,Romance,Thailand,49,Male,Tablet,6 Month,249,Good,720p,35,1,8466,270
OTT-3071,Standard,2021,12/21/2021,12/6/2023,Science Fiction,South Korea,33,Female,Tablet,1 Month,549,Better,1080p,23,2,11529,25
OTT-3072,Standard,2021,11/5/2021,11/8/2023,Thriller,Indonesia,38,Male,Smart TV,1 Month,549,Better,1080p,24,10,7686,53
OTT-3073,Basic,2019,4/23/2019,4/6/2023,Horror,Indonesia,42,Female,Laptop,3 Month,249,Good,720p,47,4,10707,269
OTT-3074,Premium,2021,11/17/2021,11/5/2023,Historical Fiction,Japan,35,Female,Laptop,3 Month,799,Best,4K+HDR,23,2,16779,56
OTT-3075,Basic,2020,11/17/2020,11/7/2023,Romance,Indonesia,30,Male,Tablet,1 Month,249,Good,720p,35,6,7221,54
OTT-3076,Premium,2020,3/5/2020,3/8/2023,Self-Help,Philippines,40,Male,Laptop,6 Month,799,Best,4K+HDR,36,7,23171,298
OTT-3077,Basic,2019,4/17/2019,4/8/2023,Autobiography,Indonesia,49,Male,Smartphone,1 Month,249,Good,720p,47,3,10956,267
OTT-3078,Standard,2021,8/3/2021,8/5/2023,Non-Fiction,China,41,Female,Tablet,6 Month,549,Better,1080p,24,4,10980,148
OTT-3079,Premium,2021,10/5/2021,10/6/2023,Self-Help,Thailand,38,Male,Tablet,6 Month,799,Best,4K+HDR,24,4,15980,86
OTT-3080,Basic,2019,10/29/2019,10/7/2023,Autobiography,South Korea,42,Female,Laptop,6 Month,249,Good,720p,47,4,10707,85
OTT-3081,Premium,2019,4/21/2019,4/7/2023,Comedy,Malaysia,27,Female,Smart TV,3 Month,799,Best,4K+HDR,47,8,31161,268
OTT-3082,Basic,2019,5/14/2019,5/5/2023,Self-Help,Philippines,41,Female,Tablet,6 Month,249,Good,720p,47,6,10209,240
OTT-3083,Standard,2019,8/1/2019,8/6/2023,Non-Fiction,Indonesia,41,Female,Tablet,3 Month,549,Better,1080p,48,2,25254,147
OTT-3084,Basic,2020,1/5/2020,1/7/2023,Adventure,Japan,47,Female,Tablet,3 Month,249,Good,720p,36,5,7719,358
OTT-3085,Premium,2021,9/17/2021,9/7/2023,Drama,Japan,32,Male,Smart TV,3 Month,799,Best,4K+HDR,23,4,15181,115
OTT-3086,Basic,2021,5/24/2021,5/7/2023,Science Fiction,Philippines,43,Male,Smartphone,1 Month,249,Good,720p,23,10,3237,238
OTT-3087,Standard,2019,12/21/2019,12/7/2023,Thriller,Japan,48,Male,Smart TV,6 Month,549,Better,1080p,47,8,21411,24
OTT-3088,Basic,2019,4/19/2019,4/6/2023,Comedy,Japan,31,Female,Laptop,6 Month,249,Good,720p,47,3,10956,269
OTT-3089,Premium,2019,9/24/2019,9/6/2023,Crime,Malaysia,32,Male,Smart TV,3 Month,799,Best,4K+HDR,47,1,36754,116
OTT-3090,Basic,2021,11/14/2021,11/9/2023,Action,Singapore,46,Female,Smartphone,3 Month,249,Good,720p,23,7,3984,52
OTT-3091,Basic,2020,6/11/2020,6/7/2023,Historical Fiction,China,31,Male,Tablet,6 Month,249,Good,720p,35,8,6723,207
OTT-3092,Standard,2019,12/19/2019,12/8/2023,Action,Japan,34,Male,Smart TV,6 Month,549,Better,1080p,47,5,23058,23
OTT-3093,Premium,2020,2/21/2020,2/6/2023,Historical Fiction,Vietnam,28,Male,Laptop,1 Month,799,Best,4K+HDR,35,4,24769,328
OTT-3094,Basic,2021,12/19/2021,12/8/2023,Non-Fiction,Japan,36,Female,Smartphone,3 Month,249,Good,720p,23,9,3486,23
OTT-3095,Basic,2020,4/24/2020,4/7/2023,Adventure,Vietnam,28,Female,Smartphone,3 Month,249,Good,720p,35,6,7221,268
OTT-3096,Basic,2020,5/29/2020,5/8/2023,Non-Fiction,South Korea,29,Female,Smartphone,3 Month,249,Good,720p,35,7,6972,237
OTT-3097,Premium,2021,9/7/2021,9/7/2023,Self-Help,Philippines,28,Female,Laptop,1 Month,799,Best,4K+HDR,24,4,15980,115
OTT-3098,Premium,2020,6/29/2020,6/6/2023,Crime,Vietnam,30,Female,Smart TV,6 Month,799,Best,4K+HDR,35,8,21573,208
OTT-3099,Basic,2019,9/14/2019,9/10/2023,Crime,China,45,Male,Tablet,6 Month,249,Good,720p,47,9,9462,112
OTT-3100,Premium,2020,1/14/2020,1/7/2023,Historical Fiction,India,28,Male,Smart TV,6 Month,799,Best,4K+HDR,35,6,23171,358
OTT-3101,Basic,2020,7/11/2020,7/7/2023,Thriller,India,30,Female,Laptop,6 Month,249,Good,720p,35,9,6474,177
OTT-3102,Premium,2021,6/29/2021,6/8/2023,Non-Fiction,Malaysia,41,Male,Tablet,1 Month,799,Best,4K+HDR,23,10,10387,206
OTT-3103,Basic,2021,2/21/2021,2/8/2023,Biography,Vietnam,43,Male,Laptop,1 Month,249,Good,720p,23,3,4980,326
OTT-3104,Standard,2021,8/1/2021,8/5/2023,Science Fiction,Singapore,35,Male,Laptop,1 Month,549,Better,1080p,24,3,11529,148
OTT-3105,Standard,2019,11/11/2019,11/7/2023,Horror,Vietnam,51,Male,Smart TV,3 Month,549,Better,1080p,47,9,20862,54
