ORDERNUMBER,ORDER DATE,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,PRODUCTCODE,CITY,COUNTRY,DEALSIZE
10222,11/19/2015,31,62.67,15,194277,2862,Shipped,Ships,S700_1138,San Diego,USA,Small
10233,11/19/2015,36,70.67,3,254412,2825,Shipped,Ships,S700_1138,Newark,USA,Small
10248,11/19/2015,36,71.34,6,256824,2787,Cancelled,Ships,S700_1138,NYC,USA,Small
10261,8/16/2017,34,62,4,210800,2747,Shipped,Ships,S700_1138,Montreal,Canada,Small
10273,8/16/2017,21,65.34,7,137214,2714,Shipped,Ships,S700_1138,Bruxelles,Belgium,Small
10283,9/15/2017,45,78.67,9,354015,2685,Shipped,Ships,S700_1138,Tsawassen,Canada,Medium
10295,9/15/2017,26,75.34,4,195884,2665,Shipped,Ships,S700_1138,Boston,USA,Small
10306,4/4/2017,50,54,3,270000,2632,Shipped,Ships,S700_1138,Manchester,UK,Small
10315,4/4/2017,41,62,2,254200,2618,Shipped,Ships,S700_1138,Nantes,France,Small
10326,10/3/2016,39,60,1,234000,2608,Shipped,Ships,S700_1138,Lule,Sweden,Small
10339,10/11/2017,22,128.02,5,281644,2595,Shipped,Ships,S700_1138,Minato-ku,Japan,Small
10350,10/11/2017,46,76.67,11,352682,2587,Shipped,Ships,S700_1138,Madrid,Spain,Medium
10373,10/11/2017,44,105.18,14,462792,2528,Shipped,Ships,S700_1138,Oulu,Finland,Medium
10385,1/25/2017,25,77.34,1,193350,2501,Shipped,Ships,S700_1138,San Rafael,USA,Small
10396,1/25/2017,39,66.67,1,260013,2478,Shipped,Ships,S700_1138,San Rafael,USA,Small
10414,3/25/2017,37,71.34,6,263958,2435,On Hold,Ships,S700_1138,Boston,USA,Small
10106,8/6/2014,31,106.87,7,331297,3245,Shipped,Planes,S700_1691,Bergamo,Italy,Medium
10120,6/9/2015,47,82.21,13,386387,3175,Shipped,Planes,S700_1691,Melbourne,Australia,Medium
10133,11/16/2014,24,77.64,8,186336,3117,Shipped,Planes,S700_1691,Madrid,Spain,Small
10143,11/16/2014,36,109.61,2,394596,3074,Shipped,Planes,S700_1691,New Bedford,USA,Medium
10156,1/2/2017,48,103.21,2,495408,3016,Shipped,Planes,S700_1691,Madrid,Spain,Medium
10168,7/11/2015,28,98.65,14,276220,2997,Shipped,Planes,S700_1691,Burlingame,USA,Small
10199,10/18/2017,48,83.12,2,398976,2964,Shipped,Planes,S700_1691,Burbank,USA,Medium
10210,10/18/2017,21,78.55,12,164955,2923,Shipped,Planes,S700_1691,Osaka,Japan,Small
10223,5/28/2016,25,101.39,14,253475,2885,Shipped,Planes,S700_1691,Melbourne,Australia,Small
10235,11/14/2017,25,103.21,8,258025,2845,Shipped,Planes,S700_1691,Tsawassen,Canada,Small
10250,11/14/2017,31,91.34,9,283154,2807,Shipped,Planes,S700_1691,San Jose,USA,Small
10262,4/23/2016,40,84.03,4,336120,2764,Cancelled,Planes,S700_1691,Madrid,Spain,Medium
10275,4/23/2016,32,89.51,14,286432,2736,Shipped,Planes,S700_1691,Nantes,France,Small
10284,12/30/2017,24,83.12,6,199488,2708,Shipped,Planes,S700_1691,Oslo,Norway,Small
10296,12/30/2017,42,102.3,2,429660,2684,Shipped,Planes,S700_1691,Munich,Germany,Medium
10308,12/30/2017,21,105.95,12,222495,2655,Shipped,Planes,S700_1691,White Plains,USA,Small
10316,12/30/2017,34,82.21,4,279514,2639,Shipped,Planes,S700_1691,Cowes,UK,Small
10328,6/17/2016,27,102.3,8,276210,2629,Shipped,Planes,S700_1691,Bergamo,Italy,Small
10340,6/17/2016,30,88.6,5,265800,2618,Shipped,Planes,S700_1691,Barcelona,Spain,Small
10353,6/17/2016,39,129.33,9,504387,2609,Shipped,Planes,S700_1691,Glendale,USA,Medium
10361,5/20/2017,20,60.54,4,121080,2597,Shipped,Planes,S700_1691,Chatswood,Australia,Small
10375,1/2/2018,37,81.87,6,302919,2550,Shipped,Planes,S700_1691,Nantes,France,Medium
10388,4/1/2014,46,218.84,2,1006660,2522,Shipped,Planes,S700_1691,New Bedford,USA,Large
10398,6/1/2017,47,87.69,6,412143,2496,Shipped,Planes,S700_1691,Reims,France,Medium
10401,11/17/2015,11,103.21,8,113531,2493,On Hold,Planes,S700_1691,Newark,USA,Small
10416,11/17/2015,23,91.34,9,210082,2457,Shipped,Planes,S700_1691,Reggio Emilia,Italy,Small
10105,7/10/2017,29,70.15,12,203435,3277,Shipped,Ships,S700_1938,Kobenhavn,Denmark,Small
10117,11/20/2014,38,79.68,6,302784,3214,Shipped,Ships,S700_1938,Singapore,Singapore,Medium
10128,11/20/2014,32,97,3,310400,3164,Shipped,Ships,S700_1938,Madrid,Spain,Medium
10142,7/22/2017,43,84.01,9,361243,3102,Shipped,Ships,S700_1938,San Rafael,USA,Medium
10153,5/27/2016,31,87.48,8,271188,3052,Shipped,Ships,S700_1938,Madrid,Spain,Small
10166,5/27/2016,29,103.93,3,301397,3030,Shipped,Ships,S700_1938,New Bedford,USA,Medium
10177,5/27/2016,31,88.34,10,273854,3014,Shipped,Ships,S700_1938,Madrid,Spain,Small
10185,5/27/2016,30,94.4,10,283200,3008,Shipped,Ships,S700_1938,New Bedford,USA,Small
10196,5/27/2016,50,94.4,2,472000,2997,Shipped,Ships,S700_1938,New Haven,USA,Medium
10208,5/27/2016,40,80.55,10,322200,2961,Shipped,Ships,S700_1938,Lyon,France,Medium
10221,10/1/2015,23,97,4,223100,2915,Shipped,Ships,S700_1938,Bruxelles,Belgium,Small
10232,11/6/2016,26,88.34,7,229684,2886,Shipped,Ships,S700_1938,Cowes,UK,Small
10248,9/17/2015,40,103.93,13,415720,2839,Cancelled,Ships,S700_1938,NYC,USA,Medium
10273,11/10/2016,21,102.2,14,214620,2765,Shipped,Ships,S700_1938,Bruxelles,Belgium,Small
10282,3/22/2017,43,86.61,2,372423,2736,Shipped,Ships,S700_1938,San Rafael,USA,Medium
10293,3/22/2017,29,71.89,5,208481,2717,Shipped,Ships,S700_1938,Torino,Italy,Small
10306,3/22/2017,38,91.81,10,348878,2683,Shipped,Ships,S700_1938,Manchester,UK,Medium
10314,3/22/2017,23,76.22,2,175306,2676,Shipped,Ships,S700_1938,Aaarhus,Denmark,Small
10327,3/22/2017,20,173.46,7,346920,2658,Resolved,Ships,S700_1938,Kobenhavn,Denmark,Medium
10337,3/22/2017,36,70.3,9,253080,2648,Shipped,Ships,S700_1938,NYC,USA,Small
10350,3/22/2017,28,104.44,4,292432,2638,Shipped,Ships,S700_1938,Madrid,Spain,Small
10372,3/22/2017,44,102.2,2,449680,2584,Shipped,Ships,S700_1938,Minato-ku,Japan,Medium
10397,3/22/2017,32,80.55,5,257760,2523,Shipped,Ships,S700_1938,Toulouse,France,Small
10414,8/21/2017,34,103.93,13,353362,2485,On Hold,Ships,S700_1938,Boston,USA,Medium
10106,7/13/2015,30,105.91,16,317730,3295,Shipped,Ships,S700_2047,Bergamo,Italy,Medium
10119,7/13/2015,29,94.14,7,273006,3226,Shipped,Ships,S700_2047,Salzburg,Austria,Small
10131,12/9/2017,22,85.99,8,189178,3178,Shipped,Ships,S700_2047,Glendale,USA,Small
10143,12/9/2017,26,100.48,11,261248,3124,Shipped,Ships,S700_2047,New Bedford,USA,Small
10155,12/9/2017,32,91.43,9,292576,3068,Shipped,Ships,S700_2047,Helsinki,Finland,Small
10167,12/9/2017,29,101.38,5,294002,3052,Cancelled,Ships,S700_2047,Boras,Sweden,Small
10178,5/8/2017,34,96.86,8,329324,3037,Shipped,Ships,S700_2047,Toulouse,France,Medium
10186,5/8/2017,24,99.57,5,238968,3032,Shipped,Ships,S700_2047,London,UK,Small
10197,5/8/2017,24,90.52,2,217248,3021,Shipped,Ships,S700_2047,Barcelona,Spain,Small
10222,5/8/2017,26,102.29,8,265954,2937,Shipped,Ships,S700_2047,San Diego,USA,Small
10249,1/28/2016,40,95.95,4,383800,2860,Shipped,Ships,S700_2047,Cambridge,USA,Medium
10262,1/28/2016,44,94.14,13,414216,2814,Cancelled,Ships,S700_2047,Madrid,Spain,Medium
10274,1/28/2016,24,90.52,5,217248,2788,Shipped,Ships,S700_2047,Brickhaven,USA,Small
10283,11/6/2016,20,94.14,2,188280,2759,Shipped,Ships,S700_2047,Tsawassen,Canada,Small
10296,11/6/2016,34,102.29,11,347786,2734,Shipped,Ships,S700_2047,Munich,Germany,Medium
10307,11/6/2016,34,97.76,5,332384,2706,Shipped,Ships,S700_2047,Philadelphia,USA,Medium
10316,11/6/2016,45,93.24,13,419580,2689,Shipped,Ships,S700_2047,Cowes,UK,Medium
10328,9/8/2017,41,101.38,9,415658,2679,Shipped,Ships,S700_2047,Bergamo,Italy,Medium
10339,9/19/2014,55,71.25,15,391875,2669,Shipped,Ships,S700_2047,Minato-ku,Japan,Medium
10352,6/25/2017,23,102.29,3,235267,2660,Shipped,Ships,S700_2047,Brickhaven,USA,Small
10361,6/25/2017,24,45.39,14,108936,2647,Shipped,Ships,S700_2047,Chatswood,Australia,Small
10373,12/31/2017,32,84.41,15,270112,2603,Shipped,Ships,S700_2047,Oulu,Finland,Small
10386,9/3/2017,29,85.76,13,248704,2574,Resolved,Ships,S700_2047,Madrid,Spain,Small
10398,9/3/2017,36,108.62,7,391032,2546,Shipped,Ships,S700_2047,Reims,France,Medium
10400,9/3/2017,46,87.8,5,403880,2545,Shipped,Ships,S700_2047,San Jose,USA,Medium
10415,9/3/2017,32,95.95,4,307040,2508,Disputed,Ships,S700_2047,Glen Waverly,Australia,Medium
10106,1/4/2015,34,110.69,9,376346,3321,Shipped,Planes,S700_2466,Bergamo,Italy,Medium
10120,1/4/2015,24,107.7,15,258480,3251,Shipped,Planes,S700_2466,Melbourne,Australia,Small
10131,1/4/2015,40,110.69,1,442760,3204,Shipped,Planes,S700_2466,Glendale,USA,Medium
10143,10/13/2015,26,82.77,4,215202,3150,Shipped,Planes,S700_2466,New Bedford,USA,Small
10155,10/13/2015,20,117.67,2,235340,3094,Shipped,Planes,S700_2466,Helsinki,Finland,Small
10168,12/15/2014,31,110.69,16,343139,3073,Shipped,Planes,S700_2466,Burlingame,USA,Medium
10178,11/23/2014,22,87.75,1,193050,3063,Shipped,Planes,S700_2466,Toulouse,France,Small
10198,9/14/2016,42,113.68,1,477456,3045,Shipped,Planes,S700_2466,Makati City,Philippines,Medium
10210,9/14/2016,26,99.72,14,259272,3000,Shipped,Planes,S700_2466,Osaka,Japan,Small
10222,6/22/2014,37,87.75,1,324675,2963,Shipped,Planes,S700_2466,San Diego,USA,Medium
10235,10/1/2015,38,88.75,10,337250,2922,Shipped,Planes,S700_2466,Tsawassen,Canada,Medium
10250,10/1/2015,35,111.69,11,390915,2884,Shipped,Planes,S700_2466,San Jose,USA,Medium
10262,5/24/2016,33,90.75,6,299475,2841,Cancelled,Planes,S700_2466,Madrid,Spain,Small
10275,6/23/2017,39,114.68,16,447252,2813,Shipped,Planes,S700_2466,Nantes,France,Medium
10284,6/20/2017,45,101.71,8,457695,2785,Shipped,Planes,S700_2466,Oslo,Norway,Medium
10296,6/20/2017,24,101.71,4,244104,2761,Shipped,Planes,S700_2466,Munich,Germany,Small
10308,6/20/2017,35,88.75,14,310625,2732,Shipped,Planes,S700_2466,White Plains,USA,Medium
10316,11/19/2016,23,117.67,6,270641,2716,Shipped,Planes,S700_2466,Cowes,UK,Small
10328,7/27/2014,37,108.69,10,402153,2706,Shipped,Planes,S700_2466,Bergamo,Italy,Medium
10340,7/27/2014,55,87.75,7,482625,2695,Shipped,Planes,S700_2466,Barcelona,Spain,Medium
10352,7/27/2014,49,100.72,2,493528,2687,Shipped,Planes,S700_2466,Brickhaven,USA,Medium
10361,7/2/2015,26,105.95,9,275470,2674,Shipped,Planes,S700_2466,Chatswood,Australia,Small
10375,3/8/2017,33,116.87,1,385671,2627,Shipped,Planes,S700_2466,Nantes,France,Medium
10386,3/8/2017,37,83.84,14,310208,2601,Resolved,Planes,S700_2466,Madrid,Spain,Medium
10398,11/23/2016,22,86.76,8,190872,2573,Shipped,Planes,S700_2466,Reims,France,Small
10401,4/19/2015,85,88.75,10,754375,2570,On Hold,Planes,S700_2466,Newark,USA,Large
10416,12/6/2017,22,111.69,11,245718,2534,Shipped,Planes,S700_2466,Reggio Emilia,Italy,Small
10105,11/17/2016,31,65.77,3,203887,3354,Shipped,Ships,S700_2610,Kobenhavn,Denmark,Small
10119,11/17/2016,38,65.77,12,249926,3279,Shipped,Ships,S700_2610,Salzburg,Austria,Small
10129,9/10/2014,45,85.29,3,383805,3235,Shipped,Ships,S700_2610,London,UK,Medium
10143,11/22/2014,31,85.29,16,264399,3177,Shipped,Ships,S700_2610,New Bedford,USA,Small
10154,5/7/2017,36,64.33,1,231588,3125,Shipped,Ships,S700_2610,Glendale,USA,Small
10167,10/21/2016,46,70.11,10,322506,3105,Cancelled,Ships,S700_2610,Boras,Sweden,Medium
10177,10/21/2016,32,76.62,1,245184,3091,Shipped,Ships,S700_2610,Madrid,Spain,Small
10185,10/21/2016,39,57.82,1,225498,3085,Shipped,Ships,S700_2610,New Bedford,USA,Small
10197,10/21/2016,50,78.79,7,393950,3074,Shipped,Ships,S700_2610,Barcelona,Spain,Medium
10208,10/21/2016,46,74.45,1,342470,3038,Shipped,Ships,S700_2610,Lyon,France,Medium
10222,10/21/2016,36,80.95,13,291420,2991,Shipped,Ships,S700_2610,San Diego,USA,Small
10233,4/10/2015,29,82.4,1,238960,2954,Shipped,Ships,S700_2610,Newark,USA,Small
10248,4/10/2015,32,75.89,4,242848,2916,Cancelled,Ships,S700_2610,NYC,USA,Small
10261,4/10/2015,44,68.67,2,302148,2876,Shipped,Ships,S700_2610,Montreal,Canada,Medium
10273,4/10/2015,42,62.16,5,261072,2843,Shipped,Ships,S700_2610,Bruxelles,Belgium,Small
10283,4/10/2015,47,65.77,7,309119,2814,Shipped,Ships,S700_2610,Tsawassen,Canada,Medium
10295,10/29/2014,44,58.55,2,257620,2794,Shipped,Ships,S700_2610,Boston,USA,Small
10306,8/21/2014,43,75.17,1,323231,2761,Shipped,Ships,S700_2610,Manchester,UK,Medium
10316,8/21/2014,48,74.45,18,357360,2744,Shipped,Ships,S700_2610,Cowes,UK,Medium
10327,8/21/2014,21,96.31,1,202251,2736,Resolved,Ships,S700_2610,Kobenhavn,Denmark,Small
10339,8/21/2014,50,74.35,9,371750,2724,Shipped,Ships,S700_2610,Minato-ku,Japan,Medium
10350,8/18/2017,29,75.35,12,218515,2716,Shipped,Ships,S700_2610,Madrid,Spain,Small
10373,9/8/2015,41,70.33,16,288353,2657,Shipped,Ships,S700_2610,Oulu,Finland,Small
10386,1/29/2015,37,135.61,10,501757,2628,Resolved,Ships,S700_2610,Madrid,Spain,Medium
10397,1/29/2015,22,66.5,4,146300,2602,Shipped,Ships,S700_2610,Toulouse,France,Small
10414,1/29/2015,31,75.89,4,235259,2564,On Hold,Ships,S700_2610,Boston,USA,Small
10103,7/16/2015,42,106.21,6,446082,3393,Shipped,Classic Cars,S700_2824,Stavern,Norway,Medium
10114,7/16/2015,42,113.29,10,475818,3332,Shipped,Classic Cars,S700_2824,Paris,France,Medium
10126,5/4/2016,45,102.16,6,459720,3276,Shipped,Classic Cars,S700_2824,Madrid,Spain,Medium
10140,10/1/2014,36,114.3,6,411480,3220,Shipped,Classic Cars,S700_2824,Burlingame,USA,Medium
10150,9/14/2016,20,105.2,3,210400,3164,Shipped,Classic Cars,S700_2824,Singapore,Singapore,Small
10164,9/14/2016,39,81.93,4,319527,3133,Resolved,Classic Cars,S700_2824,Graz,Austria,Medium
10175,4/20/2017,42,85.98,11,361116,3118,Shipped,Classic Cars,S700_2824,London,UK,Medium
10183,4/20/2017,23,86.99,3,200077,3112,Shipped,Classic Cars,S700_2824,Philadelphia,USA,Small
10194,8/22/2015,26,89.01,6,231426,3101,Shipped,Classic Cars,S700_2824,Lyon,France,Small
10206,8/22/2015,33,117.33,1,387189,3092,Shipped,Classic Cars,S700_2824,Vancouver,Canada,Medium
10217,8/22/2015,31,88,6,272800,3032,Shipped,Classic Cars,S700_2824,Singapore,Singapore,Small
10229,8/22/2015,50,112.28,11,561400,2998,Shipped,Classic Cars,S700_2824,San Rafael,USA,Medium
10245,11/23/2017,44,105.2,4,462880,2945,Shipped,Classic Cars,S700_2824,New Haven,USA,Medium
10258,11/23/2017,45,80.92,1,364140,2904,Shipped,Classic Cars,S700_2824,Minato-ku,Japan,Medium
10270,9/18/2016,46,88,4,404800,2871,Shipped,Classic Cars,S700_2824,Chatswood,Australia,Medium
10281,8/20/2016,27,85.98,11,232146,2841,Shipped,Classic Cars,S700_2824,Allentown,USA,Small
10291,9/30/2015,28,116.32,6,325696,2822,Shipped,Classic Cars,S700_2824,Boras,Sweden,Medium
10304,10/14/2016,40,105.2,1,420800,2790,Shipped,Classic Cars,S700_2824,Versailles,France,Medium
10313,3/30/2015,30,99.13,9,297390,2780,Shipped,Classic Cars,S700_2824,Vancouver,Canada,Small
10324,6/4/2015,34,124.95,5,424830,2767,Shipped,Classic Cars,S700_2824,NYC,USA,Medium
10336,6/4/2015,46,207.8,2,955880,2753,Shipped,Classic Cars,S700_2824,Paris,France,Large
10348,6/4/2015,32,82.83,7,265056,2773,Shipped,Classic Cars,S700_2824,Madrid,Spain,Small
10358,12/31/2015,27,139.31,3,376137,2735,Shipped,Classic Cars,S700_2824,Madrid,Spain,Medium
10371,12/31/2015,34,126.51,3,430134,2692,Shipped,Classic Cars,S700_2824,San Rafael,USA,Medium
10382,3/22/2015,34,54.84,9,186456,2668,Shipped,Classic Cars,S700_2824,San Rafael,USA,Small
10411,3/22/2015,34,105.2,4,357680,2595,Shipped,Classic Cars,S700_2824,Montreal,Canada,Medium
10424,12/24/2017,46,80.92,1,372232,2566,In Process,Classic Cars,S700_2824,Madrid,Spain,Medium
10106,11/3/2017,32,124.58,1,398656,3401,Shipped,Planes,S700_2834,Bergamo,Italy,Medium
10120,11/3/2017,24,142.38,7,341712,3331,Shipped,Planes,S700_2834,Melbourne,Australia,Medium
10133,9/11/2017,27,99.67,2,269109,3273,Shipped,Planes,S700_2834,Madrid,Spain,Small
10145,12/27/2017,20,137.63,13,275260,3215,Shipped,Planes,S700_2834,Pasadena,USA,Small
10168,12/27/2017,36,125.77,8,452772,3152,Shipped,Planes,S700_2834,Burlingame,USA,Medium
10188,7/21/2017,29,136.45,8,395705,3132,Shipped,Planes,S700_2834,Bergen,Norway,Medium
10210,8/15/2016,25,112.72,6,281800,3078,Shipped,Planes,S700_2834,Osaka,Japan,Small
10223,7/14/2017,29,110.34,8,319986,3040,Shipped,Planes,S700_2834,Melbourne,Australia,Medium
10235,11/27/2014,25,96.11,2,240275,3000,Shipped,Planes,S700_2834,Tsawassen,Canada,Small
10250,11/27/2014,44,137.63,3,605572,2962,Shipped,Planes,S700_2834,San Jose,USA,Medium
10263,11/27/2014,47,116.28,9,546516,2915,Shipped,Planes,S700_2834,Bridgewater,USA,Medium
10275,11/27/2014,48,132.89,8,637872,2891,Shipped,Planes,S700_2834,Nantes,France,Medium
10285,1/31/2014,45,119.84,13,539280,2857,Shipped,Planes,S700_2834,Cambridge,USA,Medium
10297,1/31/2014,35,113.9,3,398650,2838,Shipped,Planes,S700_2834,Dublin,Ireland,Medium
10308,1/31/2014,31,129.33,6,400923,2810,Shipped,Planes,S700_2834,White Plains,USA,Medium
10318,1/31/2014,50,142.38,8,711900,2793,Shipped,Planes,S700_2834,Allentown,USA,Large
10328,1/31/2014,33,123.4,11,407220,2784,Shipped,Planes,S700_2834,Bergamo,Italy,Medium
10340,1/31/2014,29,141.19,6,409451,2773,Shipped,Planes,S700_2834,Barcelona,Spain,Medium
10353,1/31/2014,48,68.8,4,330240,2764,Shipped,Planes,S700_2834,Glendale,USA,Medium
10361,11/10/2015,44,72.42,5,318648,2752,Shipped,Planes,S700_2834,Chatswood,Australia,Medium
10375,7/6/2017,25,66.73,10,166825,2705,Shipped,Planes,S700_2834,Nantes,France,Small
10388,7/6/2017,50,143.09,3,715450,2677,Shipped,Planes,S700_2834,New Bedford,USA,Large
10398,5/9/2016,23,122.21,9,281083,2651,Shipped,Planes,S700_2834,Reims,France,Small
10401,5/9/2016,21,96.11,2,201831,2648,On Hold,Planes,S700_2834,Newark,USA,Small
10416,9/14/2016,41,137.63,3,564283,2612,Shipped,Planes,S700_2834,Reggio Emilia,Italy,Medium
10106,9/14/2016,44,74.4,8,327360,3426,Shipped,Planes,S700_3167,Bergamo,Italy,Medium
10120,11/26/2017,43,76,14,326800,3356,Shipped,Planes,S700_3167,Melbourne,Australia,Medium
10143,11/26/2017,28,96,3,268800,3254,Shipped,Planes,S700_3167,New Bedford,USA,Small
10155,5/17/2017,43,86.4,1,371520,3198,Shipped,Planes,S700_3167,Helsinki,Finland,Medium
10168,5/17/2017,48,96,15,460800,3177,Shipped,Planes,S700_3167,Burlingame,USA,Medium
10199,5/17/2017,38,82.4,3,313120,3144,Shipped,Planes,S700_3167,Burbank,USA,Medium
10210,5/17/2017,31,86.4,13,267840,3103,Shipped,Planes,S700_3167,Osaka,Japan,Small
10223,5/17/2017,26,67.2,15,174720,3065,Shipped,Planes,S700_3167,Melbourne,Australia,Small
10235,4/29/2017,32,92,9,294400,3025,Shipped,Planes,S700_3167,Tsawassen,Canada,Small
10250,4/29/2017,44,67.2,10,295680,2987,Shipped,Planes,S700_3167,San Jose,USA,Small
10262,6/4/2016,27,76,5,205200,2944,Cancelled,Planes,S700_3167,Madrid,Spain,Small
10275,6/4/2016,43,73.6,15,316480,2916,Shipped,Planes,S700_3167,Nantes,France,Medium
10284,6/4/2016,25,69.6,7,174000,2888,Shipped,Planes,S700_3167,Oslo,Norway,Small
10296,6/4/2016,22,80.8,3,177760,2864,Shipped,Planes,S700_3167,Munich,Germany,Small
10308,12/21/2014,21,87.2,13,183120,2835,Shipped,Planes,S700_3167,White Plains,USA,Small
10316,3/10/2016,48,75.2,5,360960,2819,Shipped,Planes,S700_3167,Cowes,UK,Medium
10328,11/30/2014,33,64,13,211200,2809,Shipped,Planes,S700_3167,Bergamo,Italy,Small
10341,11/30/2014,34,107.18,5,364412,2798,Shipped,Planes,S700_3167,Salzburg,Austria,Medium
10353,11/30/2014,43,81.95,6,352385,2789,Shipped,Planes,S700_3167,Glendale,USA,Medium
10361,11/30/2014,44,113.68,10,500192,2777,Shipped,Planes,S700_3167,Chatswood,Australia,Medium
10375,11/30/2014,44,118.38,11,520872,2730,Shipped,Planes,S700_3167,Nantes,France,Medium
10386,11/30/2014,32,94.34,17,301888,2704,Resolved,Planes,S700_3167,Madrid,Spain,Medium
10398,5/5/2016,29,65.6,10,190240,2676,Shipped,Planes,S700_3167,Reims,France,Small
10401,5/3/2014,77,92,9,708400,2673,On Hold,Planes,S700_3167,Newark,USA,Large
10416,5/3/2014,39,67.2,10,262080,2637,Shipped,Planes,S700_3167,Reggio Emilia,Italy,Small
10105,4/5/2017,39,81.14,6,316446,3457,Shipped,Ships,S700_3505,Kobenhavn,Denmark,Medium
10118,4/5/2017,36,117.2,1,421920,3389,Shipped,Ships,S700_3505,Barcelona,Spain,Medium
10129,12/26/2017,42,91.15,6,382830,3338,Shipped,Ships,S700_3505,London,UK,Medium
10142,12/26/2017,21,111.19,3,233499,3282,Shipped,Ships,S700_3505,San Rafael,USA,Small
10153,12/26/2017,50,88.15,2,440750,3232,Shipped,Ships,S700_3505,Madrid,Spain,Medium
10167,12/26/2017,24,117.2,13,281280,3208,Cancelled,Ships,S700_3505,Boras,Sweden,Small
10177,12/6/2014,44,92.16,4,405504,3194,Shipped,Ships,S700_3505,Madrid,Spain,Medium
10185,10/24/2017,37,105.18,4,389166,3188,Shipped,Ships,S700_3505,New Bedford,USA,Medium
10197,10/24/2017,27,92.16,10,248832,3177,Shipped,Ships,S700_3505,Barcelona,Spain,Small
10208,10/24/2017,37,120.2,4,444740,3141,Shipped,Ships,S700_3505,Lyon,France,Medium
10222,10/24/2017,38,110.19,16,418722,3094,Shipped,Ships,S700_3505,San Diego,USA,Medium
10232,11/15/2017,48,96.16,1,461568,3066,Shipped,Ships,S700_3505,Cowes,UK,Medium
10248,11/15/2017,30,108.18,7,324540,3019,Cancelled,Ships,S700_3505,NYC,USA,Medium
10261,11/15/2017,25,88.15,5,220375,2979,Shipped,Ships,S700_3505,Montreal,Canada,Small
10273,9/15/2015,40,86.15,8,344600,2946,Shipped,Ships,S700_3505,Bruxelles,Belgium,Medium
10283,5/20/2017,22,88.15,10,193930,2917,Shipped,Ships,S700_3505,Tsawassen,Canada,Small
10295,5/20/2017,34,102.17,5,347378,2897,Shipped,Ships,S700_3505,Boston,USA,Medium
10306,5/20/2017,32,90.15,4,288480,2864,Shipped,Ships,S700_3505,Manchester,UK,Small
10315,7/10/2015,31,86.15,3,267065,2850,Shipped,Ships,S700_3505,Nantes,France,Small
10327,7/10/2015,43,80,2,344000,2839,Resolved,Ships,S700_3505,Kobenhavn,Denmark,Medium
10337,8/19/2015,31,89.38,1,277078,2829,Shipped,Ships,S700_3505,NYC,USA,Small
10350,6/18/2017,31,77.34,13,239754,2819,Shipped,Ships,S700_3505,Madrid,Spain,Small
10373,6/18/2017,34,96.34,2,327556,2760,Shipped,Ships,S700_3505,Oulu,Finland,Medium
10386,6/18/2017,45,92.08,2,414360,2731,Resolved,Ships,S700_3505,Madrid,Spain,Medium
10397,6/18/2017,48,108.18,3,519264,2705,Shipped,Ships,S700_3505,Toulouse,France,Medium
10414,2/25/2015,28,108.18,7,302904,2667,On Hold,Ships,S700_3505,Boston,USA,Medium
10105,12/30/2016,22,116.19,7,255618,3483,Shipped,Ships,S700_3962,Kobenhavn,Denmark,Small
10117,4/21/2016,45,83.42,1,375390,3420,Shipped,Ships,S700_3962,Singapore,Singapore,Medium
10129,4/21/2016,30,85.41,7,256230,3364,Shipped,Ships,S700_3962,London,UK,Small
